-20.99	0.9860305	0.0117543839414112	1.98078317783797 
-20.95	0.9857285	0.0149371491238244	1.73155070986981 
-20.9	0.981384	0.015448621945015	2.25040086023768 
-20.85	0.9874575	0.0106532208497564	1.29248576385913 
-20.8	0.979489	0.0160419272696991	1.75636714681691 
-20.75	0.976298	0.0163325476144705	1.96659539275437 
-20.7	0.9795155	0.0150045752583741	1.48350155628408 
-20.65	0.9712715	0.0129146242176925	1.25726836335769 
-20.6	0.987624	0.0136627682330293	1.26557338698307 
-20.56	0.9810475	0.0151174826904064	1.36278526318687 
-20.51	0.983045	0.014680303847422	1.35310361772551 
-20.46	0.9855395	0.01566583358274	1.752413328606 
-20.41	0.977347	0.0133634037186403	1.45989249485058 
-20.36	0.9738675	0.0136364171382523	1.77708539947646 
-20.31	0.9782095	0.0156860777946225	2.34472198905131 
-20.26	0.980654	0.0132849334526788	0.820099897385911 
-20.21	0.9955845	0.0142816114655396	2.22249860022451 
-20.16	1.0095745	0.0161821036544761	2.24180616242412 
-20.12	0.996337	0.0124996337209494	1.44446960273809 
-20.07	1.002841	0.0146559683908531	1.15068206376744 
-20.02	0.9891255	0.0145643322339561	1.8139124217059 
-19.97	0.9935965	0.0152129374564096	1.40824725959382 
-19.92	0.989939	0.0158466718737306	1.70072761658537 
-19.87	1.0000845	0.0161432982591604	1.59988588563669 
-19.82	0.999272	0.0137034028044516	1.45591263082189 
-19.77	0.996085	0.0121492332441621	1.49511002341007 
-19.73	1.0014835	0.0148199255183156	2.10036874831554 
-19.68	0.999292	0.016347807063624	2.0130894889729 
-19.63	1.00081	0.0102349879798351	1.51804100857277 
-19.58	0.9935645	0.013838278518964	1.44111127865243 
-19.53	1.00166	0.0147644241693549	1.44678073681608 
-19.48	1.004536	0.0151202817434068	2.02504127676196 
-19.43	0.998091	0.0156221445053926	1.49608128996469 
-19.38	0.9978165	0.0131032504103291	1.0643546814604 
-19.33	1.0000615	0.0164194211946835	1.81280163837233 
-19.29	1.003593	0.0116511892774492	1.09056087951818 
-19.24	1.013378	0.0114904223732546	0.342658402625154 
-19.19	1.013856	0.0169435848440766	1.89369348803441 
-19.14	1.0237395	0.0128872456225852	1.36707410177087 
-19.09	1.0080945	0.0124447424853356	0.507723261499875 
-19.04	1.0320725	0.0130856373152922	0.976982078525696 
-18.99	1.0173465	0.0131468464399562	1.28646437732894 
-18.94	1.02572	0.0140760262783739	1.6595612982146 
-18.9	1.037548	0.0136809912691027	1.41042557022091 
-18.85	1.0423145	0.0142620846173194	1.63508630071661 
-18.8	1.029759	0.0157176394035826	2.01667790965671 
-18.75	1.0293845	0.0136706729803928	0.520235112821415 
-18.7	1.024648	0.0139927976210319	1.47897064688382 
-18.65	1.0386215	0.0132177477478697	1.84857366484552 
-18.6	1.0204855	0.0147382865086321	1.29472013164043 
-18.55	1.0306155	0.0143684997110822	1.70828673957245 
-18.5	1.0105505	0.0147980700999897	1.17739038907508 
-18.46	1.016336	0.0143013622464877	1.32029494533084 
-18.41	1.003768	0.0121397865237452	1.41130223198148 
-18.36	1.023026	0.0135404094628284	1.03807061913628 
-18.31	1.002752	0.0136570500783333	1.78994606873769 
-18.26	0.9901655	0.0146991644857436	2.19612021675762 
-18.21	0.990298	0.0131368067096352	1.22866773901427 
-18.16	0.989194	0.0134579373566211	1.69762630671277 
-18.11	1.000638	0.0137565619174805	0.300869235475456 
-18.07	0.9889365	0.0159168438669295	1.6273112041821 
-18.02	0.997556	0.0117945100520717	0.650717817512152 
-17.97	0.9967635	0.0161851554063072	2.01145114697594 
-17.92	1.003082	0.0131545863925056	1.48468723988576 
-17.87	1.012348	0.0153267099501079	1.58545782864414 
-17.82	1.011359	0.0139046985243346	1.6143659023166 
-17.77	0.993135	0.016788836673281	2.0322150941281 
-17.72	1.0002365	0.0120160450954897	0.863799767262162 
-17.67	0.988422	0.0148844573120314	1.59571292999238 
-17.63	1.003947	0.0134263049351088	1.20373133429978 
-17.58	0.986726	0.0131492022571713	1.239145602581 
-17.53	0.984863	0.0157592436032752	1.65111511690081 
-17.48	0.9789445	0.0149097656005438	1.69464500404288 
-17.43	0.990393	0.0142699740345723	1.94507628860012 
-17.38	0.9745305	0.0168186946345585	2.08015025385919 
-17.33	0.9768305	0.0156530294612829	1.60698309817331 
-17.28	0.9854145	0.0124056763217488	1.0611167345668 
-17.23	0.9718115	0.0131262526319546	1.55548644336126 
-17.19	0.988168	0.0144948457626913	2.35962964511472 
-17.14	0.9760445	0.0140102351590017	1.03972544449653 
-17.09	0.9831685	0.0129491545243208	0.50614021687131 
-17.04	0.9740125	0.014515478081943	1.93994140550925 
-16.99	0.9670085	0.0130960199960462	0.803763174687364 
-16.94	0.98503	0.0118061500476391	1.31717463228272 
-16.89	0.997068	0.0118761714546841	2.11802043507632 
-16.84	0.976865	0.00999665707282085	1.55771139233618 
-16.8	0.9846255	0.0148502838799731	1.59336354550022 
-16.75	0.983699	0.0149288050426014	1.35942038963392 
-16.7	1.001323	0.0160383471717007	1.82283211338447 
-16.65	0.9847165	0.0170279983911946	2.16778454158495 
-16.6	0.988611	0.0151943566047259	1.67854648069904 
-16.55	0.992244	0.0130756033975693	1.80799955399614 
-16.5	1.0009415	0.0123762069161589	1.45211906442164 
-16.45	0.9890585	0.0138031179830005	1.08307301776959 
-16.4	0.997355	0.0142988606465506	1.14417243355441 
-16.36	0.986115	0.0162112928475638	2.1892159009549 
-16.31	0.9896065	0.0139477080837489	1.63928182389538 
-16.26	1.0068415	0.0142118535681347	1.61155481119594 
-16.21	0.9928725	0.0120753903173268	0.66363648368309 
-16.16	0.9965595	0.0132698254757889	1.06562438137215 
-16.11	0.9929595	0.0176942382757183	2.40432667772106 
-16.06	0.9846515	0.0128672167174036	0.414495460992533 
-16.01	0.9930905	0.0140558294611917	1.82572123994979 
-15.97	0.9908695	0.0148146906019525	1.92527063635989 
-15.92	0.9970685	0.0143965212446399	1.20494287245525 
-15.87	0.99167	0.0132759283548914	2.07147731680005 
-15.82	0.9911075	0.0130344328909805	2.13752071621393 
-15.77	0.976011	0.0120610285412847	0.611475095123621 
-15.72	0.9933035	0.0160701613901436	2.03267150166399 
-15.67	0.9772305	0.0122161599078735	0.699769227982932 
-15.62	0.9910085	0.0144070995930552	1.54267715942027 
-15.57	0.9816365	0.0142586517687739	1.88603090785902 
-15.53	0.9810985	0.013062053628737	0.914990243484961 
-15.48	0.9755945	0.0149490061190491	1.46109736453574 
-15.43	0.972862	0.0100560024494407	0.839189210728532 
-15.38	0.9913465	0.0153029836358109	1.84525710063749 
-15.33	0.9803115	0.0102324963641384	1.24764930545355 
-15.28	0.996899	0.0162660119978988	2.06764112706113 
-15.23	0.987851	0.0127163619838877	0.841177797225326 
-15.18	0.986988	0.0133079828041589	1.27809404026707 
-15.14	0.999368	0.0147524719070541	1.77027908415316 
-15.09	1.00003	0.014721343974687	1.64308554040336 
-15.04	0.990805	0.0119809087169634	0.606053510665475 
-14.99	0.990217	0.0146414394244915	1.67711579925555 
-14.94	0.996252	0.0113708054614484	0.185842237345262 
-14.89	1.0063775	0.0137083996052363	1.548074931874 
-14.84	0.9853245	0.0114254874248207	1.42832037901535 
-14.79	0.990505	0.0132672023386521	0.740289906991181 
-14.74	0.993254	0.0112834916208545	1.27658538039955 
-14.7	0.977757	0.0155653867350132	1.81169874645701 
-14.65	0.9860735	0.0150137597503792	1.76829808200252 
-14.6	0.989326	0.0112697206802354	2.99241391252179 
-14.55	0.9746445	0.013716234896532	1.00136563163459 
-14.5	0.9890555	0.0131158411552796	0.651921754722101 
-14.45	0.978772	0.0158741489950104	2.09203854967931 
-14.4	0.983334	0.0113601780934891	0.704613026743276 
-14.35	0.978589	0.0107703647497244	4.4153891398831 
-14.31	0.9828805	0.012580214823285	0.681392778142455 
-14.26	0.975987	0.0136788592553003	1.56432934779868 
-14.21	0.983372	0.0123184818784408	1.39970717813359 
-14.16	0.9756585	0.0130453428975934	1.19894636324242 
-14.11	0.978111	0.0140884106533293	1.88389185980924 
-14.06	0.9744065	0.0125328386648836	0.855902882852312 
-14.01	0.9756505	0.0133029377345164	1.08794397154237 
-13.96	0.996496	0.0133364204145522	1.76570406120288 
-13.91	0.988369	0.0122121535236096	1.60165237202588 
-13.87	0.987492	0.0132729473980567	2.17071430594973 
-13.82	0.98839	0.015990339846953	1.97539911390567 
-13.77	0.9750605	0.0139541910229602	1.39698097816319 
-13.72	0.997483	0.0143954616751984	1.3895601148129 
-13.67	0.981655	0.0155718245897079	1.38296861972122 
-13.62	0.99906	0.0133168496353502	2.63988210682547 
-13.57	0.998108	0.0163496665345038	1.67006866821762 
-13.52	0.987664	0.0160664516109943	2.04204048098778 
-13.48	1.005563	0.0144469982677153	1.37428822733913 
-13.43	1.007707	0.0134552467168211	1.95995056641735 
-13.38	0.9974275	0.0139296415773588	1.45174751881785 
-13.33	1.011483	0.0142976766975396	1.9721141807139 
-13.28	0.985209	0.0138210940613481	1.54162752988829 
-13.23	0.999699	0.0139600893150513	2.20235581345146 
-13.18	0.9837425	0.0141676499091193	2.0326607660054 
-13.13	0.999225	0.0136283174618918	1.29671964692908 
-13.08	0.9876605	0.0154561970113166	1.24645416982649 
-13.04	0.991465	0.0142044275899416	1.07468184102962 
-12.99	0.9960595	0.0151026353486299	2.14420287263824 
-12.94	0.982669	0.0155507152991684	1.69898368107885 
-12.89	0.994895	0.0138524607352287	1.11060258093486 
