32.78	1.02302	0.07
32.68	1.01706	0.07
32.59	1.01295	0.07
32.49	1.00852	0.07
32.39	1.00812	0.07
32.29	1.00743	0.07
32.2	1.0035	0.07
32.1	0.99904	0.07
32	0.99468	0.07
31.9	0.99375	0.07
31.8	0.99774	0.07
31.71	1.00235	0.07
31.61	1.00603	0.07
31.51	1.00825	0.07
31.41	1.01048	0.07
31.32	1.0082	0.07
31.22	1.00707	0.07
31.12	1.00656	0.07
31.02	1.0026	0.07
30.93	0.99725	0.07
30.83	0.99463	0.07
30.73	0.99432	0.07
30.63	1.0013	0.07
30.54	1.00861	0.07
30.44	1.00917	0.07
30.34	1.00729	0.07
30.24	1.00254	0.07
30.14	0.99525	0.07
30.05	0.99388	0.07
29.95	0.99209	0.07
29.85	0.99305	0.07
29.75	0.99456	0.07
29.66	0.99116	0.07
29.56	0.9901	0.07
29.46	0.9947	0.07
29.36	0.99696	0.07
29.27	0.99676	0.07
29.17	1.00331	0.07
29.07	1.00793	0.07
28.97	1.00174	0.07
28.87	0.99672	0.07
28.78	0.99684	0.07
28.68	0.99707	0.07
28.58	0.99546	0.07
28.48	0.99441	0.07
28.39	0.99744	0.07
28.29	1.00037	0.07
28.19	1.00244	0.07
28.09	1.00052	0.07
28	1.00064	0.07
27.9	0.99806	0.07
27.8	0.99482	0.07
27.7	0.99407	0.07
27.6	0.9955	0.07
27.51	0.99987	0.07
27.41	1.00337	0.07
27.31	1.00361	0.07
27.21	1.00134	0.07
27.12	0.99907	0.07
27.02	1.00203	0.07
26.92	1.00107	0.07
26.82	1.00219	0.07
26.73	1.00572	0.07
26.63	1.00442	0.07
26.53	1.00455	0.07
26.43	1.00413	0.07
26.33	0.99888	0.07
26.24	0.99592	0.07
26.14	0.99284	0.07
26.04	0.98666	0.07
25.94	0.98303	0.07
25.85	0.98336	0.07
25.75	0.99134	0.07
25.65	1.00121	0.07
25.55	1.00846	0.07
25.46	1.0077	0.07
25.36	1.00239	0.07
25.26	1.00486	0.07
25.16	1.01145	0.07
25.06	1.01261	0.07
24.97	1.01018	0.07
24.87	1.00887	0.07
24.77	1.00621	0.07
24.67	1.00837	0.07
24.58	1.00693	0.07
24.48	1.00505	0.07
24.38	1.00507	0.07
24.28	1.00454	0.07
24.19	1.00861	0.07
24.09	1.00808	0.07
23.99	1.0028	0.07
23.89	0.99673	0.07
23.8	0.9981	0.07
23.7	1.00355	0.07
23.6	1.0038	0.07
23.5	0.99951	0.07
23.4	0.99602	0.07
23.31	0.99671	0.07
