-19.68	0.9949	0.98918	0.98384	1.01253	1.01159	0.98018	1.02668	0.98201	1.0108	1.01128	0.98835	0.98002	1.01787	1.01024	1.01299	0.98698	1.02604	0.9803	0.98115	0.99891
-19.63	0.99485	1.00828	1.00969	1.01914	0.99976	0.98868	0.99892	0.99368	1.00658	0.98985	0.99136	1.00775	0.98378	0.99142	1.01149	1.015	0.99358	0.99294	1.01318	1.00627
-19.58	0.99371	1.00597	0.98694	1.00641	0.99247	0.99314	0.96631	0.98026	1.00397	0.97185	0.97568	0.9854	1.008	1.00799	0.97875	0.99064	0.99908	1.01385	1.00228	1.00859
-19.53	0.9939	0.98843	0.98178	0.98643	0.98097	1.0269	0.99195	1.02111	0.99397	1.01331	1.02624	1.00524	1.01682	1.00611	0.99276	0.98265	1.00439	1.00884	1.0143	0.9971
-19.48	0.99523	0.97702	1.01905	0.9875	1.01503	0.98191	1.0229	0.99454	1.01808	0.98106	1.02132	0.99973	1.01714	1.01211	0.98967	1.01187	1.02181	1.01418	1.00821	1.00236
-19.43	0.99786	1.00985	1.02065	0.99352	1.01086	1.00302	0.97843	1.00382	1.02035	1.00084	1.0096	0.98825	0.97694	1.01324	0.98037	0.99315	1.02116	0.98703	0.97309	0.97979
-19.38	1.00053	0.99065	0.98739	0.99762	1.02634	1.01097	1.01897	1.0094	0.9797	0.98556	1.00624	0.99671	1.0019	0.9832	0.97907	0.99612	0.99529	0.98552	1.01228	0.99287
-19.33	1.00362	0.9778	0.97705	0.98486	1.02404	1.00124	0.99599	1.01288	0.9849	1.0222	1.02371	0.98777	0.99665	0.99049	0.98439	1.01683	1.0105	0.97964	1.00446	1.02221
-19.29	1.0087	1.0099	0.98657	0.98921	1	1.00834	1.005	1.00033	1.01743	0.98719	1.02372	1.01887	0.9988	0.9993	0.9982	0.99915	1.02751	0.99246	1.00631	0.99487
-19.24	1.01317	1.03626	1.01306	1.00257	1.0291	1.00533	1.02236	1.02529	1.01192	1.01367	1.01802	0.99576	1.00488	1.01957	1.01809	0.99639	1.01108	0.99188	1.01548	1.02368
-19.19	1.01539	0.99008	1.0209	1.0164	0.99659	1.03294	0.9938	1.01501	1.02565	1.02771	0.99027	1.0245	1.03898	1.00186	1.01135	1.0333	0.99073	0.99181	1.03574	1.02411
-19.14	1.01737	1.04117	1.03963	1.00308	1.0183	1.00888	1.03325	1.00777	1.03609	1.0295	1.02786	1.04379	1.04483	1.02535	1.00802	1.02313	1.01439	1.01404	1.01661	1.02173
-19.09	1.0201	0.98698	1.00534	1.01846	0.98536	1.03279	0.99881	1.01976	1.01169	1.00049	1.01375	0.99469	1.02183	1.01119	1.00496	1.01253	0.9943	1.0088	1.00054	1.01952
-19.04	1.02384	1.02035	1.0122	1.03506	1.04671	1.05394	1.04614	1.02855	1.03188	1.04504	1.02556	1.02498	1.0113	1.03465	1.02923	1.01779	1.05723	1.02813	1.04368	1.02519
-18.99	1.02633	1.02357	1.00743	0.9996	1.00163	1.01422	1.02717	1.02276	1.01809	1.01846	1.01018	1.04369	1.02817	1.04532	1.00402	1.00741	1.00335	1.01661	1.02524	1.00368
-18.94	1.02832	1.04472	1.01408	1.01521	1.02405	1.02166	1.03218	1.01434	1.04537	1.0164	1.02096	1.00579	1.0507	1.04878	1.00658	1.0272	1.04282	1.01979	1.0111	1.02435
-18.9	1.02843	1.03835	1.03378	1.02293	1.05868	1.02475	1.04108	1.01867	1.01645	1.03292	1.05361	1.05245	1.04737	1.06041	1.05983	1.03636	1.02995	1.03631	1.02746	1.03117
-18.85	1.02843	1.05582	1.03832	1.0516	1.04688	1.04333	1.01986	1.06234	1.03336	1.0491	1.02116	1.03094	1.03652	1.05027	1.02709	1.05585	1.06413	1.05345	1.02128	1.05656
-18.8	1.02862	1.04107	1.0387	1.0386	1.04739	1.04738	1.00288	1.05008	1.03741	1.02626	1.03771	1.01123	1.02194	1.00499	1.00319	1.03758	1.04581	1.01842	1.01496	1.04096
-18.75	1.02807	1.03329	1.02476	1.00773	1.02817	1.02048	1.05499	1.02685	1.01714	1.01132	1.02864	1.00595	1.04656	1.02677	1.03492	1.02959	1.04055	1.02364	1.04765	1.05062
-18.7	1.02669	1.01898	1.02346	1.03871	1.03869	1.03198	1.01133	1.00415	1.04146	1.0087	1.02413	1.03371	1.04867	1.00535	1.00841	1.03656	1.02073	1.04101	1.02505	1.00519
-18.65	1.02485	1.0289	1.04652	1.02785	1.02811	1.04504	1.06043	1.05324	1.02083	1.05179	1.04608	1.0373	1.02341	1.02319	1.01743	1.04892	1.04848	1.03719	1.04858	1.05429
-18.6	1.02167	0.99787	1.02121	1.0021	1.04621	1.04204	1.01969	1.02439	1.00333	1.04384	1.00656	1.02025	1.01243	1.0086	1.01811	1.04675	1.01589	1.02216	1.02738	1.00923
-18.55	1.01918	1.02744	1.04792	1.01569	1.04452	1.01316	1.01008	1.03878	1.02084	1.03156	1.00977	1.05095	1.02937	1.04321	1.04716	1.05193	1.03816	1.03438	1.02633	1.01188
-18.5	1.01599	1.035	1.01599	1.03621	1.02288	0.99939	1.02261	0.98655	0.98839	1.02515	0.99715	0.99923	1.00376	1.02285	1.01512	1.00354	0.99467	0.99706	1.00771	1.02176
-18.46	1.01185	0.99762	0.99558	1.03851	0.99741	1.01375	1.02182	1.0278	1.02119	1.02009	1.00176	1.02107	1.03558	1.00047	1.02182	1.01606	1.03222	0.99535	1.0373	1.01947
-18.41	1.00931	1.00076	1.00487	0.98518	0.99024	1.01094	0.98884	0.99705	0.99751	1.01841	0.98397	1.01219	1.01351	0.98962	0.99607	1.02146	1.01154	1.02309	1.00871	1.01209
-18.36	1.00681	1.00963	1.03042	0.99805	1.02536	1.02691	1.01232	1.00312	1.04184	1.02737	1.01739	1.04191	1.03826	1.01999	1.01026	1.01913	1.0238	1.02642	1.03863	1.0429
-18.31	1.00473	0.98401	0.97978	1.002	1.01684	0.99862	1.02175	1.01215	0.99306	0.98979	1.01237	0.98609	1.01832	0.99731	1.01601	0.99172	1.00363	0.98772	1.01868	1.02046
-18.26	1.00265	1.00131	1.00716	0.97711	0.99856	0.98743	1.00756	0.97313	0.97281	0.98142	1.00226	1.01446	0.96978	0.97585	0.97323	1.00515	0.98273	0.97688	1.00486	0.98897
-18.21	1.00033	0.98592	1.00428	0.96666	0.97237	0.99116	0.99696	1.00801	0.97599	0.99445	1.0047	1.00116	0.96778	0.98207	0.98436	0.99189	1.01011	0.99927	0.98728	0.98121
-18.16	0.99982	0.98508	1.00487	0.97467	1.0102	0.98061	0.99388	1.00019	0.96762	0.98061	0.96958	0.97135	0.98706	1.00583	0.9747	0.98281	0.99477	1.00279	1.00226	0.99518
-18.11	0.99889	1.01085	1.00035	1.00218	1.02583	0.99792	0.97686	1.00087	0.97726	1.00195	1.00313	0.99522	1.0198	0.99154	1.00069	1.02251	0.98801	1.00544	0.9801	1.01336
-18.07	0.99968	1.00957	1.00034	1.00494	0.98602	1.009	0.97364	0.9983	0.98493	1.01207	0.9658	0.9683	0.97251	1.013	0.98382	0.98819	0.96609	0.98604	0.98006	0.97643
-18.02	1.00125	1.0103	1.00124	1.01064	0.99024	1.00393	0.9999	0.99584	0.98282	0.99397	0.99059	0.97744	0.99003	1.00599	0.99207	1.0098	1.00768	0.99658	1.0186	0.97221
-17.97	1.00143	1.01132	0.98885	0.98249	0.98347	0.97627	1.00002	1.02039	0.98175	0.98195	1.00504	1.0184	0.97668	0.9722	0.9894	1.00794	1.01761	1.0159	1.01406	0.9901
-17.92	1.00208	1.00421	1.0089	1.02365	0.98788	1.02704	1.00394	0.99071	0.98764	0.99954	1.0272	0.99114	1.00911	0.99173	0.98617	0.99718	1.01675	0.99023	1.00713	1.00941
-17.87	1.00221	1.02717	0.99094	0.99584	1.02949	1.01283	1.03625	1.03416	1.02603	0.99498	1.00733	1.01786	0.98746	1.00665	1.01412	1.00084	1.02795	1.02511	0.99441	1.01533
-17.82	1.00336	1.02492	1.02331	1.0268	0.98556	1.02307	1.0181	1.00267	1.00167	1.03173	1.02114	1.02528	0.99998	0.98815	1.01498	1.00651	1.01381	1.02343	0.99915	0.99356
-17.77	1.0035	0.97136	1.01715	0.97755	0.97051	1.00125	0.98058	0.99541	0.99177	0.98903	1.00645	0.97383	0.97473	1.01261	1.01649	1.0091	0.97914	1.01719	0.99955	0.9755
-17.72	1.00238	1.01623	1.00084	0.99301	0.99815	0.98666	1.02481	1.00763	1.01226	1.00097	0.98789	0.9908	0.99978	1.02067	1.00502	1.00634	0.99136	0.99212	0.98841	0.9794
-17.67	0.99913	0.99923	0.98071	0.98753	0.96776	0.97788	1.00288	0.97992	0.96524	0.99852	0.96536	0.97529	1.00854	1.00191	0.97252	1.01242	0.9828	1.00131	0.9892	1.00029
-17.63	0.99589	1.00639	1.00469	1.00148	0.98723	0.99351	1.01	1.00586	1.01531	1.01353	0.99716	1.02559	0.99097	0.98168	1.01962	1.02614	1.0225	1.00281	0.98758	0.991
-17.58	0.99311	0.98662	1.00488	0.99805	0.985	0.97899	0.99405	0.96496	0.97897	0.99082	0.98433	1.00332	1.00009	0.97294	0.97053	0.97164	1.00969	0.99693	0.98045	0.96915
-17.53	0.99083	0.98165	0.97145	1.00573	1.00588	0.98149	0.98517	0.96049	0.98402	1.003	0.96791	0.98986	0.96293	1.00346	0.99544	0.99885	0.98007	1.00174	0.96722	0.96007
-17.48	0.98892	0.99448	0.97786	0.96575	0.96093	0.97667	1.00109	1.0069	0.96634	0.98254	0.96096	0.97736	0.98762	0.97461	0.95986	0.96813	0.97046	0.96296	0.99792	0.99753
-17.43	0.9871	1.00758	0.9959	1.01049	1.01013	0.97707	0.99597	0.97096	0.9816	0.96913	0.99893	1.00817	0.98737	0.97356	1.00924	0.97928	0.98215	0.97817	0.98165	1.00341
-17.38	0.98542	0.96698	0.95762	0.95944	1.00016	0.98795	0.97949	0.98968	0.96147	0.97988	0.9926	0.98556	0.95489	0.95422	0.95851	1.0009	0.97412	0.95569	0.99347	0.95256
-17.33	0.9836	0.97637	0.97205	0.95437	0.9862	0.95853	0.9968	0.98857	0.96001	0.95667	0.98268	0.96083	0.97649	1.0009	0.9879	0.97768	0.99531	0.96636	0.95542	0.99987
-17.28	0.98173	0.97155	0.96595	1.00847	0.98465	1.00352	0.99276	1.00427	0.97125	0.99365	0.96974	0.97867	0.98546	0.99255	0.98496	0.99936	0.97791	0.97138	0.98284	0.98762
-17.23	0.98121	0.95156	0.96352	0.96674	0.96773	0.96935	0.99514	0.99729	0.97387	0.99695	0.96949	0.97883	0.97046	0.95743	0.95833	0.9694	0.95889	0.97816	0.95882	0.97306
-17.19	0.98	1.01309	0.97889	1.01297	0.974	0.96921	0.97579	0.98069	0.97164	0.98052	0.98919	0.97859	0.98382	0.98449	1.0118	1.01046	1.0016	0.98739	0.98136	0.99786
-17.14	0.97948	0.96452	0.9687	0.97483	0.99779	0.98969	0.97299	0.98574	0.98339	0.95239	0.96805	0.96551	0.9549	0.95856	0.99587	0.96938	0.99089	0.96996	0.97941	0.99884
-17.09	0.97896	0.98323	0.98794	0.99041	0.96566	0.9911	0.98958	0.96425	0.98066	1.00293	0.99593	0.98	0.98353	0.99275	0.96334	0.9663	1.00939	0.96758	0.97999	0.98984
-17.04	0.9789	0.98733	0.97308	0.97141	0.96052	0.98955	0.96394	0.95244	0.98649	0.99282	0.95976	0.98836	0.98824	0.98809	0.94888	0.98615	0.96189	0.97676	0.95055	0.97509
-16.99	0.98069	0.96916	0.98282	0.94526	0.95169	0.97364	0.99211	0.97054	0.95508	0.96957	0.97473	0.97199	0.97259	0.94942	0.96702	0.98412	0.94852	0.96705	0.95415	0.96002
-16.94	0.9831	0.99809	0.98046	0.97873	0.97395	0.99005	0.99612	0.99326	0.99834	0.99851	0.97261	0.97591	0.9895	0.97547	0.98584	0.99006	1.00055	0.99425	0.95867	0.96713
-16.89	0.98531	0.98807	1.01847	0.98647	1.01861	1.01962	1.00989	0.98922	0.99538	0.99222	0.98829	1.00161	0.99399	1.0065	0.99335	0.98776	1.00016	0.97953	0.99702	0.98989
-16.84	0.98706	0.97916	0.96628	0.99068	0.9877	0.9879	0.96973	0.99589	0.96547	0.96471	0.9663	0.97762	0.97952	0.9787	0.96384	0.98655	0.97071	0.97968	0.97365	0.96615
-16.8	0.98925	0.99405	0.97873	0.99147	0.96423	0.99908	0.96016	0.96029	0.99908	0.98085	0.97192	0.99747	0.98056	1.00616	0.99603	1.00405	0.96072	0.99027	0.97952	0.98862
-16.75	0.99146	0.95774	0.97486	0.99318	0.9979	0.97139	0.98119	1.0046	0.98646	0.99358	1.00092	1.00193	0.98438	1.00044	0.95928	0.98956	0.95733	0.97688	0.97294	0.97796
-16.7	0.99233	0.99884	0.99251	0.99278	1.01451	0.99721	1.01119	0.97385	0.97955	1.00065	1.01357	1.00012	0.97757	1.01885	1.02055	1.01757	1.01997	1.01427	1.01635	0.97422
-16.65	0.99274	0.96504	1.00357	0.9885	0.96737	0.96999	0.96266	0.99867	0.9643	0.98654	0.96431	0.96328	1.00178	0.98899	0.98208	0.99872	1.00965	0.97354	1.00729	1.00531
-16.6	0.99407	1.00562	1.00605	0.96147	0.99216	0.96175	0.98542	0.9625	0.98572	0.98515	0.96841	1.00446	0.99113	1.00286	0.98838	1.00644	1.00525	0.98419	0.98391	0.99728
-16.55	0.99397	1.01052	0.97021	1.00348	0.9772	0.98048	0.99159	0.97539	1.00765	0.99571	0.97905	1.0013	0.98184	0.99748	1.00758	0.98541	0.97563	1.00246	1.00998	0.99795
-16.5	0.99279	1.01716	1.02209	0.98483	0.99546	0.9962	1.0127	0.99879	0.9886	1.01657	0.99843	0.99557	0.99943	0.98878	1.00554	1.01723	1.01823	0.99168	0.99826	0.98049
-16.45	0.99319	1.00515	0.99047	0.98016	1.00561	1.00463	0.96324	0.99158	0.98384	0.96626	0.96447	0.99946	0.99089	0.97769	1.0015	0.98715	0.99381	0.98971	0.98207	1.01029
-16.4	0.99472	0.99571	0.98469	0.99285	1.00217	0.97826	1.00202	0.98561	0.98086	1.01798	1.00529	1.02313	0.98857	1.00314	0.99914	0.97843	0.97862	0.99981	1.02232	1.01378
-16.36	0.99513	1.00236	0.99494	1.00289	0.96358	0.98076	1.0019	1.00462	1.00514	0.98428	0.982	1.00138	0.96366	0.99293	0.96169	0.96469	0.96209	0.98125	0.97572	1.00129
-16.31	0.99623	0.99896	0.99115	1.0082	0.98177	1.00246	0.97312	0.97617	0.97317	1.01058	1.00683	0.9977	0.96809	0.99192	0.99679	0.9999	0.9717	0.96703	0.99227	0.98809
-16.26	0.99678	1.00899	1.01975	0.9888	0.99093	1.02239	0.9849	0.99627	1.02151	0.99411	1.00722	1.01058	0.99916	1.00729	1.01432	1.03032	0.99922	1.02813	1.0251	0.99106
-16.21	0.99788	1.00041	1.00249	0.99866	0.98132	0.99585	1.01142	0.98207	0.99966	0.97908	0.99145	0.9938	0.98629	0.97707	0.98805	0.97161	1.00635	1.01666	0.97947	0.99786
-16.16	0.99856	0.99218	0.99765	0.97459	0.98339	0.98263	1.0179	1.018	1.0089	0.99524	0.99378	0.98592	0.99002	1.01803	0.98738	1.01221	0.99915	0.97768	0.99294	1.00504
-16.11	0.99729	1.01281	0.99098	0.97193	0.99374	0.97817	0.96743	1.01025	0.97468	1.00579	1.00878	1.00861	0.97016	1.0028	0.98352	1.01142	1.01652	0.97326	0.96903	1.01202
-16.06	0.99658	0.98945	0.98306	0.98166	0.96679	0.98693	1.00959	1.00019	0.96786	0.98482	0.97524	0.98455	1.00958	0.98081	0.99366	0.98125	0.96135	0.98051	0.97365	0.9855
-16.01	0.99558	1.00938	0.97619	0.98258	1.0079	1.00107	0.98667	0.96931	0.99993	1.01354	1.0061	0.9944	0.99846	0.99136	0.97063	1.00528	1.00439	0.97128	0.978	0.99976
-15.97	0.99367	0.98318	1.00141	0.96887	0.99682	0.97154	0.99995	1.0104	0.96645	1.00311	0.98972	0.97924	0.97756	1.00314	0.9834	1.00061	1.00135	1.00763	0.96869	1.01065
-15.92	0.99272	0.97862	0.99259	1.02106	0.97499	0.99597	1.0059	1.00027	0.98211	0.98332	0.9978	1.01528	0.99966	1.01683	0.97491	1.01008	1.01522	1.00494	0.98251	0.99659
-15.87	0.9913	1.00353	0.9801	0.98012	0.98405	1.01134	0.99339	1.00608	0.99523	0.99471	0.97828	1.00395	0.97698	1.00664	1.0068	1.01128	0.97188	0.98331	0.97761	0.97682
-15.82	0.98965	1.00143	0.97972	1.00004	0.98582	0.991	1.00172	1.00732	1.00147	0.98347	1.00454	0.97602	0.97052	1.00452	1.00747	0.9821	1.00734	0.97207	0.98005	0.97588
-15.77	0.98842	0.96908	0.97209	0.97483	0.96737	0.97042	0.9699	0.98674	0.97566	0.98698	0.98675	0.99967	0.97573	0.95395	0.95956	0.97662	0.96421	0.98096	0.99687	0.96441
-15.72	0.98859	1.01404	0.98219	0.99622	0.99689	1.00729	1.01515	0.98666	1.01498	0.99595	1.0134	1.00378	0.97715	0.97329	1.01564	0.97667	0.97092	0.97824	0.98483	0.97419
-15.67	0.9881	0.98222	0.95177	0.9802	0.99549	0.97098	0.97024	0.95484	0.99675	0.98511	0.97667	0.97305	0.98289	0.96386	0.9906	0.97002	0.97136	0.98693	0.98314	0.97039
-15.62	0.98803	1.01531	0.99151	0.99537	0.99889	0.98796	1.01126	0.97033	0.97739	0.9898	1.00084	1.01369	1.00865	0.97873	0.97727	0.97293	0.98588	0.97942	0.97318	1.00373
-15.57	0.98731	0.96909	0.96784	0.95789	0.963	0.98683	0.99603	0.99624	0.98888	0.991	0.97993	0.96911	0.9934	1.00078	0.96186	0.98174	0.97481	0.99979	1.0001	0.9671
-15.53	0.98628	0.97036	0.99069	0.98801	0.98585	1.00389	0.96231	0.96025	0.98394	0.97064	0.96622	0.99317	0.97637	0.99039	0.98228	1.00327	0.97294	0.97983	0.96261	0.99267
-15.48	0.98486	0.9788	0.96581	0.97972	0.95489	0.96396	0.95428	0.98434	0.98411	0.9989	0.98989	0.96142	0.96607	0.96148	0.96386	1.00022	0.98241	0.96132	0.97473	1.00082
-15.43	0.98297	0.97768	0.98394	0.97923	0.99274	0.97387	0.97365	0.9877	0.9603	0.98441	0.97034	0.95734	0.97014	0.97041	0.95837	0.9707	0.97009	0.96814	0.96049	0.96473
-15.38	0.98061	0.96875	1.01187	0.97355	0.97418	0.98812	0.9913	1.00854	1.00438	0.97242	0.96942	1.00142	1.00621	0.98953	1.00414	0.98205	1.00447	1.01531	0.99904	0.98162
-15.33	0.98031	0.99008	0.99216	0.97782	0.97505	0.9743	0.98172	0.99326	0.97705	0.96415	0.98853	0.98355	0.99334	0.98507	0.99387	0.97615	0.97435	0.97894	0.97198	0.95455
-15.28	0.98253	1.00713	1.0095	1.0143	0.99838	0.98631	0.96887	1.00917	1.00582	1.00961	1.01708	0.98546	0.97506	0.99279	1.0083	1.01507	0.97654	1.01529	0.98967	0.9711
-15.23	0.98563	0.97159	1.00862	0.98911	0.98204	0.96754	0.9926	0.99869	0.98939	0.97042	1.00975	0.97333	0.96783	0.99998	0.99296	0.98224	0.9941	0.99214	0.99035	0.99871
-15.18	0.9879	1.00477	0.96605	0.98645	1.00244	0.9728	1.00328	0.98273	0.97558	0.9826	0.99046	0.99223	0.98497	1.00059	0.9763	0.97021	0.96365	0.98958	1.0014	1.00577
-15.14	0.98897	0.99817	1.0058	0.98283	1.01337	0.97948	1.01404	0.97278	0.98125	1.01511	1.01457	1.02018	1.01564	1.01387	0.99681	0.99489	1.00898	0.99779	0.98991	0.98292
-15.09	0.99025	0.99693	1.01586	1.01004	1.01954	0.97551	1.01915	1.01938	0.98216	1.0087	0.98573	0.99225	1.0177	0.99628	0.98403	1.00905	1.00588	1.00305	0.99142	0.97769
-15.04	0.98972	0.98228	0.99398	0.9696	0.98932	1.00749	0.99444	0.98912	0.99762	0.9822	0.98469	1.01271	1.00723	0.99809	0.993	1.00495	0.97762	0.97732	0.99316	0.97156
-14.99	0.99011	0.98274	0.97768	1.01359	0.98869	0.99405	1.00124	1.01408	0.99924	1.01293	0.99311	0.97295	0.98164	1.01287	0.97342	0.98444	0.97105	0.97278	0.98874	0.97899
-14.94	0.99145	0.99195	1.00708	0.98537	0.9834	0.99837	1.00265	1.01855	0.99031	1.00096	0.99133	1.01599	0.97252	1.00962	0.98752	0.99452	0.99865	0.9852	1.00341	0.99619
-14.89	0.99385	1.00521	0.99179	1.01528	0.99103	1.0195	0.99528	0.99831	1.02614	1.024	1.01701	1.01189	0.9982	1.00733	1.01992	0.98021	0.99011	1.0001	1.02171	1.02068
-14.84	0.99519	0.97601	0.99955	0.99318	0.99158	0.96425	0.9924	0.98032	0.97451	0.98522	0.97225	1.00306	0.98863	0.99985	0.99148	0.98552	0.97287	0.977	0.96835	0.99527
-14.79	0.9953	0.98727	0.97155	1.01107	1.00629	1.00138	0.9642	0.97813	1.01111	0.98657	1.00036	0.98353	0.99067	0.98711	0.98738	0.97043	0.98191	0.99693	1.00337	0.99554
-14.74	0.99327	0.9977	0.99445	0.9857	1.01035	0.99416	1.01876	0.98903	0.99816	0.98563	0.977	0.99449	1.0118	0.9788	0.98523	0.98496	0.99831	0.98724	0.97856	1.00148
-14.7	0.99036	0.96516	1.00379	0.97336	0.96578	0.98659	0.97281	0.96346	0.95696	0.9908	0.96867	0.95775	0.98798	1.00106	0.99768	0.97551	0.97503	0.96595	0.95753	0.99891
-14.65	0.98668	0.97044	1.01139	0.99925	0.96942	1.00845	0.96917	0.98785	1.01004	0.97761	0.97085	0.99539	0.98544	0.9745	0.9796	0.98881	0.97114	1.00373	0.99533	0.96638
-14.6	0.98361	0.99086	0.98583	0.99467	1.00164	0.99721	0.98493	0.99883	0.96818	0.99461	1.00309	0.98701	0.9604	0.99235	0.97933	0.98217	1.00134	1.00246	0.98513	0.99287
-14.55	0.98176	0.97363	0.94828	0.9744	0.98524	0.98742	0.99426	0.97467	0.99699	0.9774	0.95893	0.98394	0.97716	0.95387	0.96909	0.97381	0.95326	0.96107	0.97903	0.98868
